1 2342.5, 1418.5, 88.0, 43.0
1 2752.5, 1422.5, 73.0, 46.0
1 2417.5, 1428.5, 97.0, 28.0
1 3054.5, 1430.5, 53.0, 54.0
1 2505.5, 1437.5, 64.0, 58.0
1 3148.5, 1442.5, 51.0, 38.0
1 2441.5, 1447.5, 65.0, 29.0
1 2817.5, 1481.5, 71.0, 40.0
1 3220.5, 1449.5, 95.0, 39.0
1 2715.5, 1453.5, 47.0, 60.0
1 2239.5, 1459.5, 54.0, 39.0
1 2636.5, 1458.5, 41.0, 64.0
1 3299.5, 1458.5, 88.0, 24.0
1 3580.5, 1459.5, 57.0, 43.0
1 2122.5, 1461.5, 94.0, 36.0
1 2542.5, 1461.5, 49.0, 50.0
1 3704.5, 1465.5, 55.0, 61.0
1 3026.5, 1466.5, 49.0, 68.0
1 3180.5, 1466.5, 55.5, 55.0
1 2956.5, 1469.5, 68.0, 52.0
1 2895.5, 1471.5, 56.0, 45.0
1 2826.5, 1503.5, 77.0, 49.0
1 3452.5, 1470.5, 71.0, 29.0
1 3412.5, 1485.5, 40.0, 34.0
1 2579.5, 1473.5, 55.0, 53.0
1 2296.5, 1474.5, 74.0, 35.0
1 2452.5, 1488.5, 95.0, 48.0
1 2525.5, 1513.5, 54.0, 52.0
1 2384.15, 1530.5, 86.35, 38.0
1 2391.5, 1561.5, 69.0, 66.0
1 3094.5, 1474.5, 50.0, 58.0
1 3803.5, 1474.5, 49.0, 39.0
1 4016.5, 1475.5, 89.0, 39.0
1 3640.5, 1476.5, 61.0, 44.0
1 3143.5, 1478.5, 40.0, 57.0
1 3760.5, 1478.5, 47.0, 48.0
1 3275.5, 1481.5, 56.0, 61.0
1 3170.5, 1493.5, 103.0, 52.0
1 3523.52, 1481.5, 80.98, 33.0
1 2077.5, 1485.5, 71.0, 44.0
1 2149.5, 1489.5, 87.0, 43.0
1 2201.5, 1501.5, 121.0, 27.0
1 3367.5, 1488.5, 41.0, 48.0
1 3857.5, 1490.5, 57.0, 40.0
1 2748.5, 1494.5, 71.0, 32.0
1 3043.5, 1492.5, 60.0, 62.0
1 3437.5, 1497.5, 67.0, 42.0
1 2935.5, 1500.5, 90.0, 43.0
1 3523.5, 1500.5, 86.0, 43.0
1 3660.5, 1500.5, 76.0, 42.0
1 4161.5, 1502.5, 60.0, 51.0
1 3604.5, 1505.5, 50.0, 32.0
1 4117.5, 1506.5, 67.0, 53.0
1 3470.5, 1508.5, 65.0, 49.0
1 3471.5, 1541.5, 87.0, 46.0
1 4363.5, 1510.5, 61.0, 45.0
1 3776.5, 1515.5, 95.0, 38.0
1 3696.5, 1537.0, 58.0, 28.5
1 3749.5, 1536.5, 70.0, 63.0
1 4236.5, 1514.5, 44.0, 36.0
1 4207.5, 1532.5, 59.0, 55.0
1 4322.5, 1515.5, 102.0, 93.0
1 2723.32, 1518.25, 99.18, 28.25
1 2735.5, 1544.5, 144.0, 46.0
1 2855.5, 1520.5, 75.0, 49.0
1 2928.5, 1523.5, 51.0, 68.0
1 3376.5, 1523.5, 57.0, 39.0
1 3536.5, 1522.5, 69.0, 41.0
1 2570.5, 1524.5, 57.0, 44.0
1 3186.5, 1527.5, 90.0, 34.0
1 3177.5, 1553.5, 60.0, 55.0
1 4268.5, 1529.5, 61.0, 50.0
1 2081.5, 1530.5, 75.0, 41.0
1 2642.5, 1531.5, 115.0, 32.0
1 3885.5, 1530.5, 81.0, 58.0
1 1683.5, 1533.5, 101.0, 57.0
1 3101.5, 1533.5, 60.0, 43.0
1 1894.5, 1534.5, 69.0, 68.0
1 2307.5, 1535.5, 56.0, 40.0
1 2264.5, 1558.5, 86.0, 79.0
1 3812.5, 1535.5, 47.0, 58.0
1 3612.5, 1539.5, 106.0, 49.0
1 3858.5, 1539.5, 61.0, 41.0
1 3995.5, 1538.5, 64.26, 55.25
1 2979.5, 1541.5, 110.0, 37.0
1 1836.5, 1542.5, 57.0, 63.0
1 1935.5, 1542.5, 77.0, 59.0
1 2250.5, 1543.5, 59.0, 45.0
1 2236.5, 1587.0, 60.0, 32.5
1 2193.5, 1607.5, 64.0, 101.0
1 3425.5, 1543.5, 45.0, 55.0
1 3277.5, 1547.5, 66.0, 49.0
1 3236.5, 1556.5, 73.0, 73.0
1 3212.5, 1581.5, 74.0, 67.0
1 4395.5, 1546.5, 83.0, 58.0
1 2567.5, 1548.5, 74.0, 48.0
1 3133.5, 1551.5, 52.0, 44.0
1 4048.5, 1552.5, 118.5, 47.0
1 4046.5, 1581.5, 97.0, 20.0
1 4069.5, 1595.5, 98.0, 31.0
1 2030.5, 1555.5, 57.0, 51.0
1 2885.5, 1557.5, 80.0, 60.0
1 4156.5, 1559.5, 104.0, 45.0
1 2605.5, 1560.5, 76.0, 58.0
1 2701.5, 1561.5, 128.0, 40.0
1 2636.5, 1568.5, 83.0, 57.0
1 3364.5, 1560.5, 57.0, 55.0
1 3593.5, 1564.5, 80.0, 67.0
1 2494.5, 1568.5, 67.0, 60.0
1 3729.5, 1568.5, 83.0, 52.0
1 4266.5, 1568.5, 63.0, 62.0
1 3014.5, 1571.5, 94.5, 61.0
1 3081.5, 1572.5, 61.0, 66.0
1 3644.5, 1571.5, 51.0, 48.0
1 1824.5, 1574.5, 71.0, 90.0
1 3521.5, 1572.5, 96.0, 70.0
1 3562.5, 1572.5, 85.0, 62.0
1 1996.5, 1575.5, 39.0, 42.0
1 4538.5, 1575.5, 95.0, 52.0
1 4471.5, 1577.5, 68.0, 50.0
1 2343.5, 1578.5, 65.0, 61.0
1 3700.5, 1579.5, 76.0, 43.0
1 3825.5, 1580.5, 116.0, 43.0
1 4330.5, 1580.5, 78.0, 47.0
1 4326.5, 1614.5, 106.0, 65.0
1 1741.5, 1582.5, 83.0, 53.0
1 2814.5, 1585.5, 90.0, 59.0
1 3484.5, 1584.5, 115.0, 66.0
1 3302.5, 1587.5, 59.0, 61.0
1 3884.5, 1592.5, 76.0, 41.0
1 4103.5, 1642.5, 48.0, 98.0
1 2022.5, 1590.5, 107.0, 60.0
1 3978.5, 1590.5, 105.0, 44.0
1 2878.5, 1593.5, 61.0, 41.0
1 4192.5, 1593.5, 92.0, 64.0
1 1681.5, 1594.5, 66.0, 75.0
1 2967.5, 1594.5, 69.0, 67.0
1 3139.5, 1594.5, 80.0, 85.0
1 3443.5, 1594.5, 54.0, 66.0
1 1900.5, 1597.5, 122.0, 42.0
1 2532.01, 1595.38, 76.76, 34.24
1 2646.5, 1598.5, 105.0, 62.0
1 2107.5, 1600.5, 73.0, 68.0
1 2735.5, 1602.5, 69.0, 57.0
1 3410.5, 1606.5, 66.0, 77.0
1 3364.5, 1618.5, 62.0, 75.0
1 4422.5, 1605.5, 109.0, 60.0
1 2804.5, 1610.5, 79.0, 46.0
1 2499.5, 1617.5, 62.0, 37.0
1 3802.5, 1616.5, 69.0, 55.0
1 2265.5, 1619.5, 83.0, 70.0
1 2298.5, 1637.5, 69.0, 81.0
1 2504.5, 1622.5, 105.0, 69.0
1 2926.5, 1621.5, 46.0, 69.0
1 2851.5, 1633.5, 83.0, 52.0
1 3692.5, 1620.5, 126.0, 46.0
1 3028.5, 1622.5, 114.0, 42.0
1 3499.5, 1622.5, 95.0, 48.0
1 4264.5, 1624.5, 84.0, 60.0
1 3862.5, 1625.5, 42.0, 59.0
1 3905.5, 1624.5, 56.0, 73.0
1 2063.5, 1630.5, 48.0, 45.0
1 2153.5, 1628.5, 51.0, 40.0
1 4111.76, 1627.12, 88.74, 48.38
1 1944.5, 1640.5, 65.0, 61.0
1 2421.5, 1639.5, 75.0, 46.0
1 2408.5, 1668.5, 48.0, 55.0
1 3608.5, 1638.5, 86.0, 71.0
1 3311.5, 1640.5, 57.0, 67.0
1 2350.5, 1642.5, 63.0, 79.0
1 3250.5, 1642.5, 68.0, 70.0
1 3679.5, 1643.5, 81.0, 73.0
1 2657.5, 1645.5, 72.0, 56.0
1 3739.5, 1645.5, 80.0, 72.0
1 3963.5, 1644.5, 58.0, 61.0
1 2790.5, 1648.5, 78.0, 70.0
1 2977.5, 1650.5, 149.0, 47.0
1 3450.5, 1652.5, 93.0, 63.0
1 2695.5, 1655.5, 96.0, 57.0
1 4422.5, 1656.5, 82.0, 68.0
1 3206.5, 1658.5, 60.0, 79.0
1 4359.5, 1659.5, 80.0, 52.0
1 2428.5, 1663.5, 101.0, 87.0
1 3997.5, 1662.5, 73.0, 55.0
1 4050.5, 1670.5, 64.0, 74.0
1 2126.5, 1666.5, 51.0, 51.0
1 3806.5, 1667.5, 101.0, 55.0
1 3499.5, 1669.5, 120.0, 64.0
1 3111.5, 1670.5, 66.0, 89.0
1 2004.5, 1675.5, 123.0, 56.0
1 4146.5, 1678.5, 43.0, 71.0
1 4321.5, 1684.5, 59.0, 59.0
1 4365.5, 1711.5, 137.0, 43.0
1 4332.5, 1734.5, 146.0, 83.0
1 3054.5, 1688.5, 66.0, 81.0
1 4265.5, 1691.5, 67.0, 86.0
1 4172.5, 1692.5, 71.0, 82.0
1 2628.5, 1696.5, 88.0, 92.0
1 3337.5, 1699.5, 121.0, 46.0
1 3318.5, 1713.5, 58.0, 90.0
1 3178.5, 1700.5, 50.0, 87.0
1 3663.5, 1701.5, 76.0, 88.0
1 3885.5, 1701.5, 62.0, 65.0
1 3941.5, 1703.5, 122.0, 74.0
1 3807.5, 1706.5, 97.0, 76.0
1 2721.5, 1708.5, 90.0, 79.0
1 2798.5, 1709.5, 65.0, 79.0
1 2516.5, 1710.5, 128.0, 51.0
1 3260.5, 1711.5, 57.0, 90.0
1 2197.5, 1714.5, 78.0, 70.0
1 4034.5, 1718.5, 66.0, 64.0
1 3581.5, 1718.5, 71.0, 83.0
1 3428.5, 1720.5, 72.0, 83.0
1 3731.5, 1721.5, 50.0, 74.0
1 4232.5, 1722.5, 92.0, 81.0
1 2998.5, 1724.5, 96.0, 63.0
