1 3495.5, 675.5, 67.0, 79.0
1 3618.5, 704.5, 62.0, 55.0
1 3709.5, 742.5, 97.0, 53.0
1 3571.5, 750.5, 84.0, 46.0
1 3511.5, 771.5, 66.0, 75.0
1 3120.5, 774.5, 55.0, 74.0
1 3287.5, 777.5, 64.0, 73.0
1 3312.5, 803.5, 74.0, 65.0
1 3411.5, 786.5, 57.0, 79.0
1 3809.5, 810.5, 99.0, 74.0
1 1300.5, 814.5, 80.0, 65.0
1 3579.5, 814.5, 105.0, 49.0
1 1661.5, 816.5, 56.0, 54.0
1 1471.5, 827.5, 81.0, 31.0
1 1612.5, 837.5, 57.0, 59.0
1 1406.5, 840.5, 76.0, 74.0
1 1664.5, 849.5, 91.0, 64.0
1 1282.5, 848.5, 86.0, 48.0
1 1544.5, 852.5, 71.0, 88.0
1 3328.5, 853.5, 67.0, 78.0
1 2698.5, 859.5, 58.0, 83.0
1 2656.5, 867.5, 51.0, 67.0
1 680.5, 873.5, 48.0, 65.0
1 642.5, 914.5, 61.0, 81.0
1 1730.5, 872.5, 110.0, 63.0
1 1106.5, 875.5, 102.0, 76.0
1 1255.5, 876.5, 108.0, 41.0
1 1396.5, 874.5, 102.0, 78.0
1 2820.5, 875.5, 66.0, 82.0
1 1949.5, 877.5, 99.0, 47.0
1 2607.5, 878.5, 79.0, 86.0
1 714.5, 881.5, 78.0, 80.0
1 1478.5, 880.5, 62.0, 87.0
1 1069.5, 884.5, 75.0, 61.0
1 3049.5, 885.5, 59.0, 77.0
1 3885.5, 885.5, 74.0, 74.0
1 612.5, 886.5, 66.0, 95.0
1 1149.5, 887.5, 106.0, 60.0
1 2929.5, 887.5, 51.0, 95.0
1 566.5, 890.5, 61.0, 80.0
1 2886.5, 894.5, 50.0, 84.0
1 1622.5, 898.5, 62.0, 102.0
1 3707.5, 898.5, 74.0, 57.0
1 3597.5, 902.5, 121.0, 44.0
1 369.5, 907.5, 106.0, 54.0
1 1805.5, 911.5, 98.0, 48.0
1 1281.5, 915.5, 69.0, 91.0
1 2526.5, 917.5, 118.0, 49.0
1 885.5, 918.5, 86.0, 64.0
1 3964.5, 919.5, 34.0, 64.0
1 1188.5, 923.5, 112.0, 47.0
1 1918.5, 922.5, 94.0, 41.0
1 55.5, 938.5, 105.0, 45.0
1 236.5, 945.5, 75.0, 33.0
1 1014.5, 945.5, 100.0, 45.0
1 1118.5, 947.5, 102.0, 43.0
1 3668.5, 953.5, 73.0, 53.0
1 3860.5, 952.5, 136.0, 55.0
1 73.5, 954.5, 158.0, 65.0
1 233.5, 957.5, 147.0, 53.0
1 683.5, 959.5, 102.0, 44.0
1 3039.5, 977.5, 121.0, 45.0
1 108.5, 986.5, 122.0, 62.0
1 300.5, 1016.5, 130.0, 44.0
1 2106.5, 1022.5, 117.0, 54.0
1 2002.5, 1046.5, 74.0, 102.0
1 2260.5, 1062.5, 58.0, 86.0
1 3827.5, 1064.5, 126.0, 54.0
1 691.5, 1071.5, 63.0, 83.0
1 781.5, 1075.5, 138.0, 60.0
1 887.5, 1087.5, 81.0, 90.0
1 2116.5, 1087.5, 60.0, 110.0
