1 0.67, 0.15, 0.02, 0.01
1 0.69, 0.16, 0.02, 0.02
1 0.79, 0.16, 0.02, 0.02
1 0.43, 0.16, 0.02, 0.02
1 0.46, 0.16, 0.03, 0.01
1 0.76, 0.17, 0.02, 0.01
1 0.78, 0.17, 0.02, 0.02
1 0.75, 0.17, 0.02, 0.02
1 0.85, 0.17, 0.02, 0.01
1 0.70, 0.17, 0.03, 0.01
1 0.48, 0.17, 0.04, 0.01
1 0.56, 0.17, 0.03, 0.01
1 0.85, 0.17, 0.02, 0.01
1 0.63, 0.17, 0.04, 0.01
1 0.82, 0.18, 0.02, 0.02
1 0.43, 0.18, 0.03, 0.01
1 0.80, 0.18, 0.02, 0.02
1 0.75, 0.18, 0.02, 0.02
1 0.61, 0.18, 0.02, 0.02
1 0.73, 0.18, 0.02, 0.02
1 0.78, 0.18, 0.02, 0.01
1 0.40, 0.18, 0.03, 0.02
1 0.85, 0.18, 0.02, 0.02
1 0.84, 0.18, 0.02, 0.02
1 0.33, 0.18, 0.03, 0.01
1 0.37, 0.19, 0.02, 0.02
1 0.28, 0.19, 0.02, 0.02
1 0.65, 0.19, 0.02, 0.02
1 0.50, 0.19, 0.02, 0.02
1 0.33, 0.19, 0.04, 0.01
1 0.42, 0.19, 0.04, 0.01
1 0.71, 0.19, 0.03, 0.01
1 0.69, 0.19, 0.02, 0.02
1 0.67, 0.19, 0.02, 0.02
1 0.66, 0.19, 0.02, 0.02
1 0.74, 0.19, 0.03, 0.02
1 0.60, 0.20, 0.02, 0.02
1 0.58, 0.20, 0.02, 0.02
1 0.70, 0.20, 0.02, 0.02
1 0.89, 0.20, 0.02, 0.01
1 0.88, 0.20, 0.03, 0.02
1 0.90, 0.21, 0.01, 0.01
1 0.89, 0.22, 0.02, 0.02
1 0.76, 0.20, 0.03, 0.02
1 0.56, 0.20, 0.02, 0.02
1 0.91, 0.20, 0.02, 0.02
1 0.86, 0.20, 0.03, 0.02
1 1.01, 0.20, 0.02, 0.02
1 0.32, 0.20, 0.03, 0.02
1 1.03, 0.20, 0.03, 0.01
1 0.84, 0.20, 0.02, 0.02
1 0.92, 0.20, 0.02, 0.01
1 0.53, 0.21, 0.02, 0.02
1 0.49, 0.21, 0.02, 0.02
1 0.71, 0.21, 0.03, 0.01
1 0.43, 0.21, 0.04, 0.01
1 0.64, 0.21, 0.03, 0.02
1 0.12, 0.21, 0.03, 0.02
1 0.40, 0.21, 0.03, 0.01
1 0.73, 0.21, 0.03, 0.01
1 0.97, 0.21, 0.02, 0.02
1 0.99, 0.21, 0.02, 0.01
1 0.22, 0.21, 0.02, 0.02
1 0.93, 0.21, 0.02, 0.02
1 0.11, 0.21, 0.02, 0.02
1 0.51, 0.21, 0.02, 0.02
1 0.96, 0.21, 0.02, 0.02
1 0.16, 0.21, 0.02, 0.02
1 0.82, 0.21, 0.04, 0.02
1 0.94, 0.21, 0.02, 0.02
1 0.91, 0.22, 0.02, 0.02
1 0.18, 0.22, 0.03, 0.02
1 0.56, 0.22, 0.02, 0.02
1 0.09, 0.22, 0.02, 0.02
1 0.74, 0.22, 0.03, 0.01
1 0.16, 0.22, 0.02, 0.02
1 1.01, 0.22, 0.03, 0.02
1 0.79, 0.22, 0.04, 0.01
1 0.52, 0.22, 0.04, 0.01
1 0.98, 0.22, 0.02, 0.02
1 0.47, 0.22, 0.03, 0.01
1 0.41, 0.22, 0.03, 0.01
1 1.00, 0.22, 0.02, 0.03
1 0.70, 0.23, 0.02, 0.02
1 0.05, 0.23, 0.04, 0.01
1 0.60, 0.23, 0.02, 0.02
1 0.80, 0.23, 0.03, 0.01
1 1.03, 0.23, 0.03, 0.02
1 0.73, 0.23, 0.03, 0.02
1 0.21, 0.23, 0.04, 0.01
1 0.88, 0.24, 0.02, 0.03
1 0.89, 0.24, 0.02, 0.02
1 0.71, 0.24, 0.03, 0.02
1 0.91, 0.24, 0.04, 0.01
1 0.48, 0.24, 0.05, 0.01
1 0.81, 0.24, 0.04, 0.01
1 0.77, 0.24, 0.02, 0.03
1 0.84, 0.24, 0.04, 0.02
1 0.87, 0.24, 0.02, 0.02
1 0.65, 0.24, 0.04, 0.01
1 0.96, 0.25, 0.02, 0.02
1 0.43, 0.25, 0.04, 0.01
1 0.92, 0.25, 0.03, 0.02
1 1.14, 0.25, 0.03, 0.02
1 0.58, 0.25, 0.02, 0.02
1 0.74, 0.26, 0.02, 0.02
1 0.81, 0.26, 0.04, 0.01
1 1.08, 0.26, 0.03, 0.03
1 1.03, 0.26, 0.02, 0.02
1 1.18, 0.26, 0.03, 0.02
1 0.79, 0.26, 0.02, 0.03
1 0.94, 0.27, 0.03, 0.02
1 0.43, 0.27, 0.04, 0.02
1 0.87, 0.27, 0.02, 0.03
1 0.00, 0.27, 0.02, 0.03
1 0.77, 0.27, 0.02, 0.02
1 0.85, 0.27, 0.02, 0.02
1 1.07, 0.27, 0.03, 0.02
1 0.54, 0.27, 0.02, 0.02
1 1.05, 0.27, 0.03, 0.03
1 1.07, 0.27, 0.03, 0.02
1 0.89, 0.27, 0.03, 0.02
1 0.12, 0.28, 0.02, 0.03
1 1.21, 0.28, 0.03, 0.03
1 0.13, 0.28, 0.03, 0.03
1 0.04, 0.28, 0.04, 0.02
1 0.83, 0.28, 0.02, 0.03
1 0.99, 0.28, 0.02, 0.03
1 0.94, 0.28, 0.03, 0.03
1 0.02, 0.28, 0.03, 0.02
1 0.19, 0.29, 0.04, 0.03
1 0.24, 0.29, 0.02, 0.03
1 0.51, 0.29, 0.02, 0.02
1 0.88, 0.29, 0.04, 0.02
1 1.01, 0.29, 0.03, 0.03
1 0.26, 0.29, 0.02, 0.03
1 0.91, 0.29, 0.03, 0.02
1 1.26, 0.29, 0.03, 0.02
1 1.18, 0.30, 0.04, 0.03
1 0.63, 0.30, 0.02, 0.03
1 0.59, 0.30, 0.02, 0.02
1 0.37, 0.30, 0.03, 0.03
1 0.28, 0.30, 0.04, 0.03
1 0.56, 0.30, 0.03, 0.03
1 1.25, 0.31, 0.05, 0.03
1 0.08, 0.31, 0.03, 0.02
1 0.41, 0.31, 0.03, 0.03
1 0.48, 0.31, 0.04, 0.01
