1 1.27, 0.28, 0.02, 0.01
1 1.08, 0.29, 0.01, 0.01
1 1.13, 0.29, 0.01, 0.01
1 1.06, 0.30, 0.02, 0.01
1 1.06, 0.30, 0.02, 0.00
1 1.09, 0.30, 0.01, 0.01
1 0.95, 0.30, 0.02, 0.01
1 1.14, 0.30, 0.02, 0.02
1 0.33, 0.31, 0.01, 0.00
1 1.08, 0.31, 0.01, 0.01
1 0.10, 0.32, 0.01, 0.01
1 0.43, 0.32, 0.01, 0.01
1 0.07, 0.33, 0.02, 0.01
1 0.23, 0.33, 0.01, 0.01
1 0.22, 0.34, 0.01, 0.01
1 0.24, 0.34, 0.01, 0.00
1 0.26, 0.34, 0.01, 0.01
1 0.12, 0.34, 0.01, 0.01
1 0.08, 0.34, 0.01, 0.01
1 1.06, 0.34, 0.01, 0.01
1 1.46, 0.35, 0.03, 0.01
1 1.19, 0.35, 0.03, 0.01
1 1.21, 0.35, 0.02, 0.01
1 1.41, 0.35, 0.02, 0.01
1 1.41, 0.36, 0.03, 0.02
1 1.39, 0.36, 0.03, 0.02
1 1.36, 0.36, 0.03, 0.01
1 1.38, 0.36, 0.03, 0.02
1 1.33, 0.36, 0.03, 0.01
1 1.35, 0.37, 0.02, 0.01
1 1.44, 0.36, 0.01, 0.02
1 1.36, 0.36, 0.03, 0.01
1 1.35, 0.36, 0.03, 0.01
1 1.37, 0.38, 0.03, 0.01
1 1.38, 0.38, 0.03, 0.02
1 0.55, 0.36, 0.02, 0.01
1 0.55, 0.37, 0.02, 0.01
1 0.53, 0.37, 0.02, 0.01
1 0.58, 0.36, 0.03, 0.01
1 1.26, 0.36, 0.03, 0.01
1 0.30, 0.36, 0.03, 0.01
1 0.34, 0.36, 0.03, 0.01
1 0.41, 0.36, 0.02, 0.02
1 0.40, 0.37, 0.01, 0.01
1 0.45, 0.36, 0.02, 0.01
1 1.10, 0.37, 0.02, 0.02
1 1.16, 0.37, 0.03, 0.02
1 0.52, 0.37, 0.02, 0.01
1 1.31, 0.37, 0.02, 0.02
1 0.44, 0.37, 0.01, 0.02
1 0.43, 0.37, 0.02, 0.01
1 0.42, 0.38, 0.02, 0.01
1 0.42, 0.39, 0.02, 0.01
1 0.38, 0.37, 0.02, 0.01
1 0.37, 0.37, 0.01, 0.02
1 0.51, 0.37, 0.02, 0.01
1 1.33, 0.37, 0.02, 0.02
1 0.42, 0.37, 0.01, 0.01
1 0.49, 0.37, 0.01, 0.01
1 0.32, 0.37, 0.01, 0.01
1 0.35, 0.37, 0.03, 0.01
1 0.35, 0.37, 0.02, 0.01
1 0.34, 0.38, 0.02, 0.01
1 0.36, 0.38, 0.02, 0.01
1 0.36, 0.39, 0.02, 0.02
1 0.34, 0.39, 0.02, 0.02
1 0.33, 0.39, 0.01, 0.01
1 0.32, 0.39, 0.01, 0.01
1 0.32, 0.40, 0.02, 0.01
1 1.25, 0.37, 0.03, 0.02
1 0.99, 0.37, 0.03, 0.01
1 1.01, 0.38, 0.02, 0.02
1 0.24, 0.37, 0.03, 0.01
1 0.59, 0.37, 0.04, 0.01
1 1.27, 0.37, 0.02, 0.01
1 0.57, 0.37, 0.01, 0.01
1 0.26, 0.37, 0.01, 0.01
1 0.25, 0.38, 0.01, 0.01
1 0.30, 0.37, 0.02, 0.01
1 0.30, 0.38, 0.01, 0.01
