1 0.7468333333333333, 0.255625, 0.024, 0.01975
1 0.7271666666666666, 0.256125, 0.019666666666666666, 0.01675
1 0.7421666666666666, 0.268125, 0.03233333333333333, 0.01675
1 0.6615, 0.261875, 0.034, 0.0155
1 0.6995, 0.265375, 0.028666666666666667, 0.01825
1 0.5875, 0.267625, 0.024, 0.0205
1 0.5931666666666666, 0.284625, 0.02033333333333333, 0.0275
1 0.5855, 0.291375, 0.024333333333333332, 0.024
1 0.8095, 0.267875, 0.018333333333333333, 0.01975
1 0.6655, 0.268125, 0.036333333333333336, 0.01525
1 0.6105, 0.269375, 0.028666666666666667, 0.014
1 0.7271666666666666, 0.270125, 0.014, 0.01775
1 0.6301666666666667, 0.270625, 0.02266666666666667, 0.01875
1 0.6118333333333333, 0.279375, 0.019, 0.023
1 0.6511666666666667, 0.271125, 0.013, 0.02
1 0.7768333333333334, 0.271625, 0.026, 0.01225
1 0.8281666666666667, 0.272875, 0.017666666666666667, 0.02025
1 0.7995, 0.274625, 0.013, 0.023
1 0.7875, 0.28140499999999996, 0.016666666666666666, 0.026719999999999997
1 0.7381666666666666, 0.277375, 0.019, 0.0175
1 0.7701666666666667, 0.278375, 0.017666666666666667, 0.01925
1 0.4845, 0.280625, 0.022, 0.02175
1 0.6615, 0.280875, 0.03266666666666666, 0.0125
1 0.6625, 0.284375, 0.034666666666666665, 0.014
1 0.6425, 0.281875, 0.018666666666666668, 0.02725
1 0.7058333333333333, 0.27727999999999997, 0.019960000000000002, 0.020345
1 0.5525, 0.283375, 0.01633333333333333, 0.024
1 0.8458333333333333, 0.283125, 0.014, 0.02925
1 0.7208333333333333, 0.283625, 0.028666666666666667, 0.0165
1 0.8108333333333333, 0.284125, 0.022, 0.02225
1 0.6922066666666666, 0.284625, 0.018023333333333332, 0.020845
1 0.7181666666666666, 0.302625, 0.016666666666666666, 0.02925
1 0.8701666666666666, 0.285125, 0.021, 0.024
1 0.8895, 0.290625, 0.02033333333333333, 0.0265
1 0.5008333333333334, 0.285875, 0.024666666666666667, 0.01375
1 0.49016666666666664, 0.297375, 0.019333333333333334, 0.0245
1 0.7581666666666667, 0.285875, 0.028666666666666667, 0.02825
1 0.5381666666666667, 0.287625, 0.015333333333333332, 0.02175
1 0.8571666666666666, 0.288625, 0.017666666666666667, 0.025
1 0.6311666666666667, 0.287845, 0.014539999999999999, 0.02203
1 0.8281666666666667, 0.289875, 0.019666666666666666, 0.025
1 0.7521666666666667, 0.290625, 0.021, 0.02325
1 0.9041666666666667, 0.291625, 0.02, 0.02375
1 0.7095, 0.293375, 0.016, 0.0155
1 0.6155, 0.295375, 0.018333333333333333, 0.0195
1 0.7251666666666666, 0.297875, 0.022833333333333334, 0.01775
1 0.7365, 0.315375, 0.029333333333333333, 0.0265
1 0.4775, 0.298875, 0.015666666666666666, 0.0245
1 0.44016666666666665, 0.299125, 0.03766666666666667, 0.01375
1 0.7428333333333333, 0.299375, 0.023666666666666666, 0.02
1 0.7831666666666667, 0.299125, 0.027666666666666666, 0.0195
1 0.5038333333333334, 0.299875, 0.018666666666666668, 0.019
1 0.5205, 0.303125, 0.021666666666666667, 0.02575
1 0.5505, 0.309375, 0.04566666666666667, 0.0135
1 0.8128333333333333, 0.301625, 0.023333333333333334, 0.0265
1 0.6285, 0.303875, 0.021666666666666667, 0.0245
1 0.6681666666666667, 0.306625, 0.030333333333333334, 0.0105
1 0.6581666666666667, 0.315625, 0.031, 0.01725
1 0.6411666666666667, 0.325875, 0.03666666666666667, 0.02075
1 0.8021666666666667, 0.306875, 0.018, 0.0295
1 0.44416666666666665, 0.309875, 0.03866666666666667, 0.01075
1 0.5981666666666666, 0.311375, 0.035333333333333335, 0.01475
1 0.6075, 0.323875, 0.035, 0.016
1 0.6948333333333333, 0.313625, 0.021666666666666667, 0.03375
1 0.4945, 0.315375, 0.01633333333333333, 0.03075
1 0.5701666666666667, 0.315375, 0.027, 0.02025
1 0.7861666666666667, 0.315875, 0.021666666666666667, 0.028
1 0.5111666666666667, 0.316125, 0.017, 0.0355
1 0.5018333333333334, 0.327875, 0.019, 0.03075
1 0.6728333333333333, 0.318625, 0.024666666666666667, 0.03325
1 0.7575, 0.318875, 0.027666666666666666, 0.031
1 0.44083333333333335, 0.321125, 0.04066666666666666, 0.01975
1 0.5545, 0.322875, 0.016666666666666666, 0.0265
1 0.5928333333333333, 0.323125, 0.023666666666666666, 0.03675
1 0.5225, 0.328875, 0.016, 0.03225
1 0.5388333333333334, 0.328625, 0.021666666666666667, 0.02675
1 0.5235, 0.3465, 0.026, 0.028875
1 0.4355, 0.329875, 0.036333333333333336, 0.02275
1 0.5678333333333333, 0.329625, 0.022, 0.03525
1 0.5831666666666667, 0.338375, 0.019333333333333334, 0.027
1 0.7068333333333333, 0.332875, 0.024, 0.02775
1 0.6215, 0.337125, 0.026, 0.02775
1 0.7571666666666667, 0.343875, 0.03266666666666666, 0.02075
1 0.7321666666666666, 0.344875, 0.029, 0.03725
1 0.6948333333333333, 0.347875, 0.029333333333333333, 0.0245
1 0.4881666666666667, 0.350375, 0.021333333333333333, 0.03
1 0.5411666666666667, 0.351375, 0.027, 0.0225
1 0.7871666666666667, 0.351125, 0.026333333333333334, 0.033
1 0.6535, 0.364625, 0.025, 0.033
1 0.6691666666666667, 0.371125, 0.023333333333333334, 0.0305
1 0.6808333333333333, 0.372625, 0.027333333333333334, 0.03075
1 0.5048333333333334, 0.374125, 0.025666666666666667, 0.018
1 0.5148333333333334, 0.375375, 0.037333333333333336, 0.019
1 0.7241666666666666, 0.375875, 0.021333333333333333, 0.03525
1 0.7695, 0.379625, 0.024666666666666667, 0.0325
1 0.7131666666666666, 0.387875, 0.017, 0.027
1 0.6878333333333333, 0.400625, 0.034, 0.01725
1 0.6888333333333333, 0.416375, 0.022, 0.02975
1 0.7401666666666666, 0.387875, 0.028, 0.0235
1 0.7521666666666667, 0.394375, 0.021666666666666667, 0.03225
1 0.5471666666666667, 0.388875, 0.021, 0.031
1 0.43216666666666664, 0.389125, 0.028, 0.0265
1 0.5678333333333333, 0.392625, 0.021666666666666667, 0.03375
1 0.6435, 0.392875, 0.024666666666666667, 0.0245
1 0.6871666666666667, 0.393125, 0.024, 0.0145
1 0.5205, 0.393875, 0.029, 0.0255
1 0.5278333333333334, 0.411875, 0.02266666666666667, 0.026
1 0.5831666666666667, 0.393625, 0.025666666666666667, 0.051
1 0.7901666666666667, 0.396625, 0.030666666666666665, 0.02375
1 0.8108333333333333, 0.397625, 0.039, 0.01575
1 0.8438333333333333, 0.409625, 0.017666666666666667, 0.03075
1 0.8235, 0.410375, 0.023166666666666665, 0.024
1 0.5018333333333334, 0.399375, 0.018333333333333333, 0.03375
1 0.6061666666666666, 0.399375, 0.022333333333333334, 0.02675
1 0.5825, 0.425375, 0.034666666666666665, 0.02875
1 0.8608333333333333, 0.400375, 0.023333333333333334, 0.026
1 0.4415, 0.401875, 0.027, 0.02825
1 0.6685, 0.404125, 0.021666666666666667, 0.03075
1 0.4708333333333333, 0.406625, 0.022, 0.0365
1 0.3988333333333333, 0.409125, 0.037, 0.01575
1 0.6188333333333333, 0.409625, 0.031, 0.02525
1 0.7815, 0.409875, 0.025666666666666667, 0.022
1 0.8085, 0.416625, 0.02033333333333333, 0.02675
1 0.7741666666666667, 0.419875, 0.022333333333333334, 0.03175
1 0.8261666666666667, 0.427125, 0.025, 0.01875
1 0.7928333333333333, 0.430875, 0.018, 0.0205
1 0.8108333333333333, 0.443125, 0.034666666666666665, 0.03575
1 0.7991666666666667, 0.443625, 0.030666666666666665, 0.02125
1 0.7808333333333334, 0.449625, 0.034, 0.0285
1 0.7479166666666667, 0.4415625, 0.030583333333333334, 0.0128125
1 0.7338333333333333, 0.411625, 0.028666666666666667, 0.0295
1 0.7625, 0.413125, 0.02033333333333333, 0.0305
1 0.8745, 0.414375, 0.017666666666666667, 0.026
1 0.8895, 0.416125, 0.021333333333333333, 0.02925
