1 0.95, 0.46, 0.02, 0.02
1 0.83, 0.50, 0.02, 0.02
1 0.86, 0.50, 0.02, 0.02
1 1.00, 0.50, 0.04, 0.02
1 1.02, 0.50, 0.04, 0.02
1 0.82, 0.50, 0.02, 0.02
1 0.85, 0.50, 0.02, 0.02
1 0.78, 0.50, 0.03, 0.01
1 0.73, 0.51, 0.02, 0.02
1 0.98, 0.51, 0.04, 0.02
1 0.87, 0.51, 0.03, 0.02
1 0.45, 0.52, 0.01, 0.01
1 0.76, 0.52, 0.02, 0.01
1 0.63, 0.52, 0.02, 0.02
1 0.78, 0.52, 0.01, 0.01
1 0.76, 0.53, 0.02, 0.01
1 0.72, 0.52, 0.02, 0.01
1 0.84, 0.52, 0.02, 0.02
1 0.46, 0.52, 0.02, 0.02
1 0.87, 0.52, 0.02, 0.01
1 0.42, 0.52, 0.02, 0.01
1 0.79, 0.52, 0.02, 0.02
1 0.78, 0.54, 0.02, 0.02
1 0.66, 0.52, 0.02, 0.01
1 0.67, 0.53, 0.02, 0.01
1 0.67, 0.53, 0.03, 0.03
1 0.68, 0.54, 0.02, 0.01
1 0.68, 0.55, 0.01, 0.02
1 0.83, 0.53, 0.02, 0.02
1 1.12, 0.53, 0.02, 0.02
1 0.41, 0.53, 0.03, 0.02
1 0.61, 0.53, 0.02, 0.01
1 0.94, 0.53, 0.02, 0.02
1 0.50, 0.53, 0.02, 0.02
1 0.70, 0.53, 0.01, 0.02
1 0.96, 0.53, 0.02, 0.02
1 1.15, 0.53, 0.03, 0.02
1 0.43, 0.53, 0.02, 0.02
1 1.17, 0.53, 0.03, 0.02
1 0.74, 0.53, 0.02, 0.02
1 1.09, 0.53, 0.02, 0.02
1 1.11, 0.54, 0.04, 0.03
1 1.15, 0.54, 0.03, 0.03
1 1.17, 0.57, 0.03, 0.02
1 1.14, 0.59, 0.04, 0.01
1 1.14, 0.60, 0.05, 0.03
1 1.16, 0.60, 0.03, 0.03
1 0.92, 0.53, 0.02, 0.02
1 0.48, 0.53, 0.02, 0.02
1 0.58, 0.53, 0.02, 0.02
1 0.86, 0.53, 0.02, 0.02
1 0.60, 0.53, 0.02, 0.01
1 0.62, 0.55, 0.03, 0.02
1 0.59, 0.53, 0.03, 0.02
1 0.56, 0.55, 0.02, 0.02
1 0.87, 0.53, 0.04, 0.01
1 0.80, 0.54, 0.03, 0.02
1 0.46, 0.54, 0.02, 0.02
1 0.64, 0.54, 0.02, 0.02
1 0.65, 0.54, 0.03, 0.02
1 1.05, 0.54, 0.02, 0.02
1 1.07, 0.54, 0.02, 0.02
1 1.21, 0.54, 0.04, 0.03
1 1.24, 0.54, 0.03, 0.02
1 1.27, 0.55, 0.03, 0.02
1 1.28, 0.56, 0.04, 0.03
1 1.24, 0.56, 0.04, 0.01
1 1.25, 0.57, 0.03, 0.02
1 1.27, 0.57, 0.03, 0.03
1 1.29, 0.57, 0.04, 0.03
1 0.98, 0.54, 0.02, 0.02
1 1.28, 0.54, 0.03, 0.02
1 0.83, 0.54, 0.03, 0.02
1 0.47, 0.54, 0.02, 0.02
1 0.73, 0.54, 0.02, 0.03
1 0.80, 0.54, 0.02, 0.02
1 0.88, 0.54, 0.03, 0.02
1 0.90, 0.54, 0.02, 0.02
1 0.71, 0.54, 0.02, 0.03
1 0.93, 0.55, 0.02, 0.02
1 0.69, 0.55, 0.03, 0.04
1 0.96, 0.55, 0.02, 0.01
1 1.02, 0.55, 0.03, 0.02
1 1.05, 0.55, 0.02, 0.02
1 0.74, 0.55, 0.03, 0.02
1 1.19, 0.55, 0.03, 0.02
1 0.76, 0.55, 0.02, 0.02
1 0.78, 0.55, 0.01, 0.01
1 0.30, 0.55, 0.02, 0.02
1 0.85, 0.55, 0.02, 0.03
1 0.20, 0.55, 0.03, 0.02
1 0.20, 0.56, 0.02, 0.02
1 0.94, 0.55, 0.03, 0.02
1 0.90, 0.55, 0.02, 0.02
1 0.83, 0.55, 0.02, 0.02
1 1.00, 0.55, 0.02, 0.02
1 0.66, 0.55, 0.02, 0.02
1 1.18, 0.55, 0.02, 0.02
1 1.19, 0.58, 0.04, 0.03
1 0.22, 0.56, 0.04, 0.02
1 0.58, 0.56, 0.02, 0.02
1 0.60, 0.56, 0.02, 0.03
1 -0.00, 0.56, 0.02, 0.02
1 1.08, 0.56, 0.04, 0.01
1 1.10, 0.57, 0.02, 0.02
1 1.12, 0.57, 0.02, 0.02
1 0.19, 0.56, 0.02, 0.02
1 0.96, 0.56, 0.05, 0.01
1 0.16, 0.56, 0.03, 0.02
1 0.17, 0.57, 0.02, 0.02
1 0.16, 0.58, 0.04, 0.03
1 0.62, 0.56, 0.02, 0.01
1 0.81, 0.56, 0.02, 0.03
1 1.04, 0.56, 0.02, 0.03
1 0.79, 0.56, 0.03, 0.02
1 0.37, 0.56, 0.02, 0.03
1 0.78, 0.56, 0.03, 0.02
1 0.11, 0.56, 0.04, 0.02
1 0.27, 0.56, 0.03, 0.03
1 0.28, 0.57, 0.02, 0.02
1 0.29, 0.58, 0.03, 0.02
1 0.07, 0.56, 0.03, 0.03
1 0.87, 0.56, 0.02, 0.03
1 0.91, 0.56, 0.02, 0.03
1 0.93, 0.57, 0.02, 0.03
1 0.76, 0.56, 0.02, 0.02
1 0.21, 0.56, 0.04, 0.03
1 0.25, 0.56, 0.04, 0.03
1 0.37, 0.56, 0.03, 0.03
1 0.89, 0.56, 0.03, 0.02
1 1.00, 0.56, 0.03, 0.03
1 1.22, 0.56, 0.04, 0.03
1 0.30, 0.57, 0.03, 0.02
1 0.98, 0.57, 0.02, 0.03
1 0.65, 0.57, 0.02, 0.03
1 0.63, 0.57, 0.02, 0.03
1 0.95, 0.57, 0.02, 0.03
1 0.32, 0.57, 0.02, 0.02
1 0.72, 0.57, 0.01, 0.02
1 0.97, 0.57, 0.02, 0.04
1 0.04, 0.57, 0.03, 0.02
1 0.53, 0.57, 0.03, 0.03
1 1.03, 0.57, 0.02, 0.02
1 0.05, 0.57, 0.03, 0.03
1 0.57, 0.57, 0.03, 0.03
1 0.73, 0.57, 0.03, 0.02
1 0.73, 0.59, 0.02, 0.03
1 0.56, 0.57, 0.01, 0.02
1 1.21, 0.57, 0.03, 0.03
1 0.61, 0.57, 0.02, 0.03
1 0.33, 0.57, 0.04, 0.03
1 0.48, 0.58, 0.03, 0.02
1 1.06, 0.58, 0.04, 0.02
1 0.68, 0.58, 0.02, 0.02
1 0.10, 0.58, 0.04, 0.03
1 0.72, 0.58, 0.02, 0.02
1 0.47, 0.58, 0.04, 0.02
1 0.51, 0.58, 0.02, 0.02
1 0.70, 0.58, 0.02, 0.03
1 0.09, 0.58, 0.03, 0.03
1 0.77, 0.58, 0.01, 0.03
1 0.78, 0.59, 0.02, 0.03
1 0.80, 0.59, 0.02, 0.03
1 0.81, 0.59, 0.02, 0.03
1 1.09, 0.59, 0.01, 0.02
1 0.75, 0.59, 0.02, 0.03
1 0.83, 0.59, 0.02, 0.04
1 0.84, 0.60, 0.03, 0.03
1 1.00, 0.59, 0.04, 0.01
1 0.31, 0.59, 0.02, 0.03
1 0.11, 0.59, 0.04, 0.02
1 1.11, 0.59, 0.01, 0.02
1 1.03, 0.59, 0.03, 0.04
1 1.05, 0.59, 0.04, 0.04
1 0.87, 0.60, 0.02, 0.02
1 0.96, 0.60, 0.02, 0.02
1 0.93, 0.60, 0.02, 0.02
1 1.00, 0.60, 0.03, 0.04
1 0.99, 0.60, 0.02, 0.04
1 1.18, 0.60, 0.03, 0.02
1 1.02, 0.60, 0.03, 0.03
1 0.95, 0.61, 0.05, 0.03
1 0.94, 0.62, 0.04, 0.03
1 0.96, 0.63, 0.04, 0.03
1 0.49, 0.64, 0.03, 0.01
1 1.17, 0.65, 0.05, 0.02
1 0.24, 0.66, 0.01, 0.01
1 0.28, 0.66, 0.03, 0.01
1 0.21, 0.66, 0.02, 0.01
1 0.22, 0.58, 0.03, 0.03
1 0.24, 0.57, 0.03, 0.02
1 0.14, 0.57, 0.03, 0.03
1 0.14, 0.56, 0.03, 0.02
1 0.08, 0.57, 0.03, 0.03
1 0.33, 0.57, 0.03, 0.03
1 0.34, 0.56, 0.03, 0.03
1 0.87, 0.55, 0.02, 0.02
1 1.31, 0.56, 0.03, 0.03
1 1.31, 0.55, 0.03, 0.02
1 1.31, 0.55, 0.02, 0.01
1 1.13, 0.53, 0.02, 0.02
1 1.13, 0.55, 0.04, 0.02
1 1.10, 0.55, 0.05, 0.02
1 1.15, 0.56, 0.03, 0.02
1 1.14, 0.57, 0.03, 0.03
1 1.16, 0.58, 0.04, 0.02
1 1.12, 0.59, 0.03, 0.04
1 0.97, 0.52, 0.02, 0.02
1 0.89, 0.54, 0.03, 0.01
1 0.75, 0.54, 0.04, 0.01
1 0.71, 0.53, 0.02, 0.02
1 0.71, 0.53, 0.02, 0.02
1 0.66, 0.57, 0.02, 0.03
1 0.64, 0.52, 0.03, 0.02
1 0.62, 0.54, 0.02, 0.02
