1 1861.5, 330.5, 57.0, 82.0
1 1834.5, 335.5, 58.0, 68.0
1 1711.5, 339.5, 59.0, 91.0
1 1756.5, 348.5, 43.0, 83.0
1 1644.5, 375.5, 44.0, 96.0
1 1786.5, 388.5, 43.81, 80.0
1 1850.5, 398.5, 44.0, 77.0
1 1881.5, 403.5, 38.12, 60.0
1 1512.5, 422.5, 88.0, 72.0
1 1622.5, 422.5, 47.0, 97.0
1 1739.5, 420.5, 48.0, 70.0
1 1701.5, 418.5, 58.0, 79.0
1 1579.5, 445.5, 36.0, 79.0
1 1609.5, 443.5, 39.0, 90.0
1 1825.5, 444.5, 45.0, 50.0
1 1479.5, 452.5, 70.0, 82.0
1 1814.5, 458.5, 47.0, 74.0
1 1860.5, 461.5, 58.0, 70.0
1 1529.0, 462.5, 54.5, 64.0
1 1779.5, 462.5, 37.0, 64.0
1 1735.5, 478.5, 57.0, 66.0
1 797.5, 494.5, 50.0, 99.0
1 838.0, 500.5, 42.5, 78.0
1 1777.5, 504.5, 54.0, 72.0
1 879.5, 513.5, 41.0, 85.0
1 1855.75, 510.38, 32.75, 76.12
1 1556.0, 511.5, 103.5, 58.0
1 1626.88, 522.91, 65.62, 76.21
1 1668.12, 528.5, 79.88, 65.0
1 1787.0, 537.5, 66.5, 79.0
1 1552.5, 538.5, 85.25, 53.5
1 1711.5, 533.5, 49.0, 69.0
1 1826.5, 542.88, 38.0, 65.62
1 1729.5, 537.5, 73.0, 80.0
1 1819.5, 592.5, 61.0, 69.0
1 1679.5, 587.5, 87.0, 61.0
1 1785.5, 600.5, 52.0, 61.0
1 1760.38, 614.25, 51.24, 61.87
1 959.5, 644.5, 59.0, 78.0
1 807.5, 663.5, 39.0, 56.0
1 553.5, 667.5, 54.0, 80.0
1 1179.5, 666.5, 40.0, 78.0
1 1379.5, 666.5, 45.0, 80.0
1 1325.5, 670.5, 58.0, 91.0
1 1085.5, 670.5, 35.0, 83.0
1 1297.5, 669.5, 35.0, 99.0
1 620.5, 672.5, 74.0, 55.0
1 1261.5, 675.5, 42.0, 93.0
1 1239.5, 674.5, 30.0, 69.0
1 761.5, 674.5, 47.0, 77.0
1 1115.5, 674.5, 40.0, 99.0
1 691.5, 676.5, 47.0, 84.0
1 733.5, 688.5, 42.0, 64.0
1 868.5, 685.5, 59.0, 63.0
1 1042.5, 686.5, 51.0, 80.0
1 1144.5, 687.5, 43.0, 86.0
1 1428.5, 689.5, 42.0, 91.0
1 832.5, 688.5, 61.0, 60.0
1 918.5, 687.5, 45.0, 86.0
1 993.5, 691.5, 41.0, 82.0
1 1206.5, 691.5, 46.0, 88.0
1 324.5, 693.5, 46.0, 79.0
1 190.5, 696.5, 55.0, 75.0
1 1348.5, 695.5, 45.0, 75.0
1 496.5, 700.5, 58.0, 67.0
1 954.5, 700.5, 50.0, 76.0
1 1464.5, 702.5, 50.0, 76.0
1 1497.5, 702.5, 41.0, 65.0
1 383.5, 704.5, 60.0, 80.0
1 575.5, 704.5, 49.0, 68.0
1 1573.5, 703.5, 47.0, 76.12
1 648.5, 696.5, 61.0, 95.0
1 41.5, 710.5, 58.0, 74.0
1 1381.5, 695.5, 52.0, 91.0
1 796.5, 712.5, 36.0, 78.0
1 1032.5, 714.5, 42.0, 58.0
1 143.5, 721.5, 45.0, 94.0
1 1644.5, 717.5, 66.12, 81.75
1 255.5, 724.5, 41.0, 83.0
1 630.5, 723.5, 42.0, 82.0
1 901.5, 724.5, 42.0, 68.0
1 0.5, 726.5, 84.0, 74.0
1 1172.5, 721.5, 43.0, 65.0
1 1741.5, 733.5, 51.0, 80.0
1 369.5, 728.5, 48.0, 75.0
1 1392.5, 736.5, 61.0, 71.0
1 1459.5, 738.5, 37.0, 68.0
1 1802.5, 739.5, 40.0, 80.0
1 116.25, 745.5, 45.25, 87.0
1 171.5, 742.5, 38.0, 83.0
1 595.5, 724.75, 50.12, 57.5
1 824.5, 739.5, 47.0, 81.0
1 288.5, 751.5, 43.0, 89.0
1 1766.5, 747.5, 49.0, 78.0
1 861.5, 747.5, 42.0, 66.0
1 228.5, 748.5, 58.0, 85.0
1 505.5, 752.5, 74.0, 45.0
1 1236.5, 764.5, 97.0, 43.0
1 1505.5, 759.5, 55.0, 72.0
1 1808.5, 760.5, 63.0, 79.0
1 0.5, 758.5, 14.0, 27.0
1 347.5, 748.5, 42.0, 68.0
1 699.5, 760.5, 37.0, 83.0
1 197.5, 769.5, 46.0, 75.0
1 323.5, 774.5, 43.0, 78.0
1 1881.5, 774.5, 37.0, 62.0
1 1563.0, 782.5, 42.5, 66.0
1 1619.5, 782.12, 49.0, 61.38
1 1491.5, 771.5, 43.0, 57.0
1 1842.12, 779.5, 45.38, 82.0
1 850.5, 787.5, 63.0, 82.0
1 895.5, 797.0, 58.0, 71.5
1 57.5, 801.5, 70.0, 78.0
1 152.5, 808.5, 60.0, 65.0
1 1858.5, 808.5, 50.0, 65.0
1 807.5, 817.5, 61.0, 66.0
1 764.5, 824.5, 51.0, 74.0
1 1761.5, 829.5, 43.0, 79.0
1 1685.5, 852.5, 45.62, 88.0
1 1830.5, 853.5, 41.0, 69.0
1 1798.5, 858.5, 34.0, 61.0
1 1644.5, 863.5, 54.0, 83.0
1 1737.5, 864.0, 33.0, 41.5
1 254.5, 968.5, 30.0, 44.0
1 687.5, 979.75, 48.25, 44.25
1 94.62, 768.62, 47.38, 93.88
1 1531.88, 701.12, 51.12, 50.88
1 1534.38, 732.62, 41.62, 73.76
1 1619.0, 716.88, 33.12, 59.74
1 1597.0, 746.25, 32.88, 79.25
1 1726.5, 689.75, 50.0, 79.5
1 1706.88, 734.75, 36.87, 74.87
1 1680.0, 739.25, 42.38, 83.75
1 1879.25, 739.75, 39.75, 38.75
1 1857.88, 733.25, 61.62, 30.13
1 1864.5, 658.0, 55.12, 76.5
1 1901.09, 631.1, 19.0, 81.5
1 1890.5, 504.25, 28.75, 74.0
1 1861.5, 561.12, 58.38, 77.13
1 1680.25, 374.5, 40.5, 110.25
1 1663.0, 443.75, 64.0, 91.75
1 1693.62, 485.5, 58.26, 57.12
1 -0.25, 788.12, 33.37, 71.88
1 13.25, 776.44, 49.94, 75.62
1 1799.06, 369.5, 61.19, 96.56
